County,State,mean_life_expectancy,State_FIPS,County_FIPS,age_60_and_over
Comal County,Texas,79.2061995012181,48,091,24.9
Comanche County,Texas,76.7507966276629,48,093,31.8
Concho County,Texas,78.0289900666767,48,095,22.9
Cooke County,Texas,76.799161609935,48,097,24.8
Coryell County,Texas,77.076965582378,48,099,12.8
Cottle County,Texas,75.6609617650547,48,101,31.0
Crane County,Texas,75.6741236226188,48,103,16.5
Crockett County,Texas,76.7643824074694,48,105,23.6
Crosby County,Texas,75.5814587457375,48,107,23.4
Culberson County,Texas,78.6130216553036,48,109,26.0
Dallam County,Texas,76.7495829195604,48,111,15.8
Dallas County,Texas,78.4937432618444,48,113,14.8
Dawson County,Texas,75.5747802696624,48,115,19.2
Deaf Smith County,Texas,76.7845940634834,48,117,17.1
Delta County,Texas,75.0923000870637,48,119,28.9
Denton County,Texas,81.3058228079594,48,121,13.6
DeWitt County,Texas,76.098938114056,48,123,25.8
Dickens County,Texas,76.753847670077,48,125,29.7
Dimmit County,Texas,77.4492733419696,48,127,21.3
Donley County,Texas,75.6827970329195,48,129,31.3
Duval County,Texas,74.8694006176048,48,131,22.0
Eastland County,Texas,74.7363007152606,48,133,29.6
Ector County,Texas,74.6345930566336,48,135,13.9
Edwards County,Texas,78.1000521432534,48,137,35.9
Ellis County,Texas,78.0322004895677,48,139,17.8
El Paso County,Texas,79.3955564856555,48,141,15.9
Erath County,Texas,78.4264835888974,48,143,19.0
Falls County,Texas,76.2929651705468,48,145,23.2
Fannin County,Texas,75.1487095293047,48,147,25.2
Fayette County,Texas,78.7424008785078,48,149,31.3
Fisher County,Texas,77.6696494370996,48,151,30.3
Floyd County,Texas,77.0297951230383,48,153,24.2
Foard County,Texas,76.1924643176444,48,155,32.1
Fort Bend County,Texas,82.1191634711516,48,157,15.2
Franklin County,Texas,77.4666921805349,48,159,27.7
Freestone County,Texas,76.3371473820092,48,161,25.5
Frio County,Texas,76.7565559827024,48,163,17.4
Gaines County,Texas,77.0841343926269,48,165,12.6
Galveston County,Texas,77.4399750017816,48,167,19.4
Garza County,Texas,76.3887657834274,48,169,15.4
Gillespie County,Texas,80.5042609448216,48,171,37.3
Glasscock County,Texas,80.8505459153723,48,173,22.8
Goliad County,Texas,78.551183886316,48,175,28.7
Gonzales County,Texas,76.245622232426,48,177,21.8
Gray County,Texas,74.1727353261129,48,179,20.7
Grayson County,Texas,75.9136249196235,48,181,23.6
Gregg County,Texas,75.018807755304,48,183,19.7
Grimes County,Texas,76.4456702570827,48,185,23.7
Guadalupe County,Texas,79.374993180098,48,187,18.1
Hale County,Texas,76.5134517404439,48,189,17.7
Hall County,Texas,75.2631836359844,48,191,30.8
Hamilton County,Texas,75.8167432383701,48,193,32.7
Hansford County,Texas,75.8328184623498,48,195,19.9
Hardeman County,Texas,76.7412518949997,48,197,27.0
Hardin County,Texas,75.5597785367796,48,199,22.1
Harris County,Texas,79.1257204735641,48,201,14.4
Harrison County,Texas,75.8848042276519,48,203,21.8
Hartley County,Texas,79.7517532556309,48,205,18.5
Haskell County,Texas,75.6727072268293,48,207,30.0
Hays County,Texas,80.2142083952195,48,209,15.0
Hemphill County,Texas,77.0349032869269,48,211,17.7
Henderson County,Texas,74.9549609204019,48,213,28.0
Hidalgo County,Texas,80.8295291937896,48,215,14.2
Hill County,Texas,76.0674683360914,48,217,26.6
Hockley County,Texas,75.6668713382381,48,219,19.6
Hood County,Texas,77.9017490434484,48,221,31.6
Hopkins County,Texas,75.9899449744048,48,223,23.0
Houston County,Texas,76.0278058221727,48,225,27.7
Howard County,Texas,74.1884306873579,48,227,17.7
Hudspeth County,Texas,81.2517062873548,48,229,22.2
Hunt County,Texas,75.8650079727174,48,231,21.4
Hutchinson County,Texas,74.5719460525734,48,233,21.7
Irion County,Texas,79.5224042417603,48,235,26.5
Jack County,Texas,75.7039752913451,48,237,21.5
Jackson County,Texas,76.6906645551729,48,239,22.5
Jasper County,Texas,74.8842617399371,48,241,24.8
Jeff Davis County,Texas,83.2215081798879,48,243,43.2
Jefferson County,Texas,75.743525621938,48,245,19.5
Jim Hogg County,Texas,76.1156971407818,48,247,26.1
Jim Wells County,Texas,74.9041457159954,48,249,20.2
Johnson County,Texas,76.7354295113914,48,251,18.9
Jones County,Texas,76.5692572787311,48,253,19.5
Karnes County,Texas,76.5180302337789,48,255,19.3
Kaufman County,Texas,76.308792325996,48,257,16.9
Kendall County,Texas,80.4712813511503,48,259,25.2
Kerr County,Texas,77.6054410266438,48,265,34.2
Kimble County,Texas,77.9632114679789,48,267,39.2
Kinney County,Texas,78.7648845604489,48,271,23.5
Kleberg County,Texas,75.7597326178178,48,273,17.1
Knox County,Texas,75.7134957244507,48,275,25.3
Lamar County,Texas,74.7691537062498,48,277,24.3
Lamb County,Texas,75.5706699592785,48,279,21.4
Lampasas County,Texas,77.1915062474284,48,281,25.3
La Salle County,Texas,77.6493312702783,48,283,20.4
Lavaca County,Texas,78.3216904078822,48,285,30.2
Lee County,Texas,77.8113991266465,48,287,25.1
Leon County,Texas,76.1893300396539,48,289,30.5
Liberty County,Texas,73.9043730659397,48,291,18.3
Limestone County,Texas,75.1781242406486,48,293,24.4
Lipscomb County,Texas,77.3685527786518,48,295,20.9
Live Oak County,Texas,78.4631311009812,48,297,26.3
Llano County,Texas,78.345966723313,48,299,45.5
Lubbock County,Texas,76.1580677795763,48,303,16.5
Lynn County,Texas,76.6303993476743,48,305,22.4
McCulloch County,Texas,76.0539228002185,48,307,30.1
McLennan County,Texas,77.414175748433,48,309,19.0
Madison County,Texas,76.4446677258115,48,313,20.4
Marion County,Texas,73.800694724117,48,315,33.4
Martin County,Texas,76.2337468085726,48,317,16.2
Mason County,Texas,78.8436140612226,48,319,32.8
Matagorda County,Texas,75.9214636284609,48,321,23.1
Maverick County,Texas,77.8605259982448,48,323,15.4
Medina County,Texas,78.278675069163,48,325,22.0
Menard County,Texas,77.5015120990679,48,327,33.3
Midland County,Texas,78.2686276976067,48,329,15.4
Milam County,Texas,76.1696094544823,48,331,27.1
Mills County,Texas,77.0997115986208,48,333,35.1
Mitchell County,Texas,74.8326085167682,48,335,18.8
Montague County,Texas,74.2733042924087,48,337,29.1
Montgomery County,Texas,79.1520257999091,48,339,18.0
Moore County,Texas,77.4276472049687,48,341,14.8
Morris County,Texas,73.8146706954501,48,343,28.0
Motley County,Texas,76.5486555378042,48,345,31.8
Nacogdoches County,Texas,76.3808745056801,48,347,18.3
Navarro County,Texas,75.3504474477962,48,349,22.6
Newton County,Texas,74.9019050007328,48,351,27.3
Nolan County,Texas,74.6589299677611,48,353,23.6
Nueces County,Texas,77.6645775215508,48,355,19.1
Ochiltree County,Texas,75.8879501271214,48,357,14.3
Oldham County,Texas,77.7310090397861,48,359,18.6
Orange County,Texas,73.8713101502492,48,361,21.0
Palo Pinto County,Texas,75.3483075506774,48,363,25.7
Panola County,Texas,74.9920924916339,48,365,24.3
Parker County,Texas,77.7201463130091,48,367,21.2
Parmer County,Texas,78.304525029119,48,369,18.5
Pecos County,Texas,77.2743189187755,48,371,17.4
Polk County,Texas,72.4994267912631,48,373,27.1
Potter County,Texas,73.70301607242,48,375,16.4
Presidio County,Texas,84.7984196530829,48,377,27.6
Rains County,Texas,75.9315876096953,48,379,30.0
Randall County,Texas,78.5177885029607,48,381,19.8
Reagan County,Texas,76.54149856877,48,383,16.3
Real County,Texas,75.8715379331704,48,385,41.0
Red River County,Texas,73.9635811932425,48,387,29.8
Reeves County,Texas,77.0212391491249,48,389,16.8
Refugio County,Texas,75.9258024706705,48,391,27.2
Robertson County,Texas,76.0775498467682,48,395,25.4
Rockwall County,Texas,80.0502929287825,48,397,16.5
Runnels County,Texas,75.90750757917,48,399,27.4
Rusk County,Texas,76.1162520522743,48,401,21.6
Sabine County,Texas,74.9742417870594,48,403,37.7
San Augustine County,Texas,74.4184673053391,48,405,32.2
San Jacinto County,Texas,76.034411100317,48,407,28.2
San Patricio County,Texas,75.6080365429952,48,409,19.0
San Saba County,Texas,77.4913876092386,48,411,28.6
Schleicher County,Texas,76.7993902999335,48,413,22.8
Scurry County,Texas,76.2220577752316,48,415,19.8
Shackelford County,Texas,77.8766082812089,48,417,23.3
Shelby County,Texas,74.1441236931891,48,419,22.5
Sherman County,Texas,77.1251289571464,48,421,20.5
Smith County,Texas,77.6111115387791,48,423,21.3
Somervell County,Texas,77.4730537514136,48,425,24.7
Starr County,Texas,77.9365965078053,48,427,15.2
Stephens County,Texas,75.8515894105803,48,429,25.9
Sterling County,Texas,76.5090914645689,48,431,19.1
Stonewall County,Texas,76.4551988429796,48,433,34.0
Sutton County,Texas,78.0291001537282,48,435,23.2
Swisher County,Texas,76.500171691896,48,437,24.1
Tarrant County,Texas,78.7267789892224,48,439,15.5
Taylor County,Texas,75.4618714418363,48,441,19.1
Terry County,Texas,75.3713396416476,48,445,20.7
Throckmorton County,Texas,76.7515010892425,48,447,33.6
Titus County,Texas,76.3496647247617,48,449,18.7
Tom Green County,Texas,77.3767022197162,48,451,20.1
Travis County,Texas,81.2325365155515,48,453,13.7
Trinity County,Texas,73.9356893216644,48,455,34.9
Tyler County,Texas,75.1673680631216,48,457,27.8
Upshur County,Texas,74.9942247391989,48,459,23.8
Upton County,Texas,76.5208715352924,48,461,17.8
Uvalde County,Texas,77.4522505409299,48,463,22.4
Val Verde County,Texas,78.3327436624789,48,465,19.0
Van Zandt County,Texas,75.9318639472979,48,467,27.1
Victoria County,Texas,77.4743654447178,48,469,21.0
Walker County,Texas,77.9293093289586,48,471,16.9
Waller County,Texas,78.4940620818385,48,473,16.2
Ward County,Texas,75.2468697830642,48,475,18.7
Washington County,Texas,79.2069680185884,48,477,26.8
Webb County,Texas,79.2960928031664,48,479,12.7
Wharton County,Texas,77.0016183970866,48,481,21.9
Wheeler County,Texas,74.7213941210792,48,483,23.0
Wichita County,Texas,75.164145374763,48,485,19.4
Wilbarger County,Texas,74.7351278375772,48,487,22.4
Willacy County,Texas,77.7771388446928,48,489,18.1
Williamson County,Texas,81.4391049635912,48,491,16.0
Wilson County,Texas,78.6817476045966,48,493,21.4
Winkler County,Texas,73.6633313615583,48,495,15.5
Wise County,Texas,76.3804476808227,48,497,20.6
Wood County,Texas,75.8588979425487,48,499,34.1
Yoakum County,Texas,77.0474519956082,48,501,15.4
Young County,Texas,74.5031499407449,48,503,26.2
Zapata County,Texas,78.1186247581777,48,505,16.7
Zavala County,Texas,76.3043611791556,48,507,18.5
Beaver County,Utah,76.5879646459849,49,001,18.9
Box Elder County,Utah,78.797321735465,49,003,17.7
Cache County,Utah,81.3173216501736,49,005,12.6
Carbon County,Utah,75.4357258004577,49,007,22.2
Daggett County,Utah,79.325537840435,49,009,22.2
Davis County,Utah,80.3216651536104,49,011,13.6
Duchesne County,Utah,76.4603013081415,49,013,15.4
Emery County,Utah,76.6271926745768,49,015,21.9
Garfield County,Utah,79.1835886896775,49,017,26.2
Grand County,Utah,78.2249572662966,49,019,23.7
Iron County,Utah,78.6139538270785,49,021,16.2
Juab County,Utah,77.6897146429349,49,023,16.0
Kane County,Utah,78.3329574849493,49,025,29.8
Millard County,Utah,79.5593949292801,49,027,21.8
Morgan County,Utah,81.1642467191155,49,029,16.7
Piute County,Utah,77.9524224631585,49,031,35.3
Rich County,Utah,81.2361986830784,49,033,21.3
Salt Lake County,Utah,79.3239313134086,49,035,14.9
San Juan County,Utah,77.9462233583188,49,037,18.6
Sanpete County,Utah,78.9073661966125,49,039,17.5
Sevier County,Utah,76.9791271010375,49,041,21.6
Summit County,Utah,83.0386339973403,49,043,16.9
Tooele County,Utah,77.9425021217234,49,045,13.1
Uintah County,Utah,76.5034611527936,49,047,13.5
Utah County,Utah,80.32134904431,49,049,10.3
Wasatch County,Utah,81.1770015915513,49,051,14.4
Washington County,Utah,81.3695209908991,49,053,25.7
Wayne County,Utah,78.406580984017,49,055,26.4
Weber County,Utah,77.9518602868496,49,057,16.0
Addison County,Vermont,80.5369719949627,50,001,25.7
Bennington County,Vermont,78.553843255677,50,003,28.9
Caledonia County,Vermont,78.7385058941037,50,005,27.2
Chittenden County,Vermont,81.5187424736523,50,007,19.7
Essex County,Vermont,78.5168795794619,50,009,32.5
Franklin County,Vermont,78.5671669165533,50,011,21.1
Grand Isle County,Vermont,79.9149758409265,50,013,28.5
Lamoille County,Vermont,79.9820188076191,50,015,22.4
Orange County,Vermont,79.4548961355649,50,017,27.3
Orleans County,Vermont,78.0110274887303,50,019,29.4
Rutland County,Vermont,78.0694918376482,50,021,27.5
Washington County,Vermont,80.1457659004654,50,023,25.7
Windham County,Vermont,78.965129851217,50,025,28.9
Windsor County,Vermont,79.7675793290889,50,027,29.7
Accomack County,Virginia,75.4625664894611,51,001,29.6
Amelia County,Virginia,76.0593718315848,51,007,25.8
Amherst County,Virginia,77.3180234066433,51,009,26.9
Appomattox County,Virginia,77.043308831494,51,011,26.4
Arlington County,Virginia,84.5013828036087,51,013,14.2
Bath County,Virginia,75.9357720762665,51,017,26.9
Bland County,Virginia,75.2602019114634,51,021,28.1
Botetourt County,Virginia,79.0546907583585,51,023,28.1
Brunswick County,Virginia,75.3541883875331,51,025,27.4
Buchanan County,Virginia,72.7632144841734,51,027,26.8
Buckingham County,Virginia,77.3207373334508,51,029,23.6
Campbell County,Virginia,78.357163026605,51,031,25.2
Caroline County,Virginia,77.1420252097193,51,033,21.6
Carroll County,Virginia,76.9725694770338,51,035,29.6
Charles City County,Virginia,76.5168959664827,51,036,30.7
Charlotte County,Virginia,75.1318185029561,51,037,30.1
Chesterfield County,Virginia,79.1177595367906,51,041,19.6
Clarke County,Virginia,78.6622242827495,51,043,25.6
Craig County,Virginia,78.0722296266816,51,045,28.8
Culpeper County,Virginia,77.815516362535,51,047,20.5
Cumberland County,Virginia,78.4507135600623,51,049,26.4
Dickenson County,Virginia,72.6867819573316,51,051,27.5
Dinwiddie County,Virginia,76.8257197124199,51,053,22.7
Essex County,Virginia,76.2688798218828,51,057,28.0
Fauquier County,Virginia,79.4611875033423,51,061,22.3
Floyd County,Virginia,78.8086661328198,51,063,29.5
Fluvanna County,Virginia,80.5394967111617,51,065,25.4
Franklin County,Virginia,77.9999859775673,51,067,29.6
Frederick County,Virginia,79.2437406978987,51,069,21.1
Giles County,Virginia,75.1370537054295,51,071,28.1
Gloucester County,Virginia,77.0050418997042,51,073,24.9
Goochland County,Virginia,80.1807262980879,51,075,28.5
Grayson County,Virginia,76.1567499379523,51,077,29.9
Greene County,Virginia,79.0379952155059,51,079,22.7
Hanover County,Virginia,79.3831995889117,51,085,22.7
Henrico County,Virginia,79.0457822582258,51,087,20.1
Henry County,Virginia,75.3699958359555,51,089,29.5
Highland County,Virginia,79.2749367997156,51,091,51.7
Isle of Wight County,Virginia,78.3757020623098,51,093,25.6
King and Queen County,Virginia,76.9468585342326,51,097,29.9
King George County,Virginia,78.6730633273891,51,099,17.7
King William County,Virginia,76.8637416186994,51,101,22.1
Lancaster County,Virginia,77.0401817614722,51,103,43.3
Lee County,Virginia,74.1973592921761,51,105,25.3
Loudoun County,Virginia,83.9061215343121,51,107,12.5
Louisa County,Virginia,78.0818061009228,51,109,26.5
Lunenburg County,Virginia,75.6024504971381,51,111,28.3
Madison County,Virginia,78.1632506652458,51,113,28.8
Mathews County,Virginia,78.5594098899913,51,115,37.3
Mecklenburg County,Virginia,75.3915109782403,51,117,32.2
Middlesex County,Virginia,76.8574720000925,51,119,39.9
Montgomery County,Virginia,79.7502749098842,51,121,16.8
Nelson County,Virginia,77.8679108218622,51,125,34.5
New Kent County,Virginia,78.5024626550055,51,127,23.5
Northampton County,Virginia,75.5667079152072,51,131,33.6
Northumberland County,Virginia,79.0465737269632,51,133,44.2
Nottoway County,Virginia,74.7386810990788,51,135,24.5
Orange County,Virginia,77.6029157319652,51,137,26.6
Page County,Virginia,76.5119101901615,51,139,27.8
Patrick County,Virginia,76.0165107946825,51,141,31.7
Powhatan County,Virginia,80.0851935941863,51,145,23.5
Prince Edward County,Virginia,76.9155891171149,51,147,21.9
Prince George County,Virginia,79.542954598696,51,149,18.2
Pulaski County,Virginia,75.5145902051655,51,155,29.1
Rappahannock County,Virginia,80.004668674295,51,157,33.5
Richmond County,Virginia,76.4143016301754,51,159,27.0
Roanoke County,Virginia,79.0811009132794,51,161,27.1
Russell County,Virginia,74.3603243859548,51,167,27.3
Scott County,Virginia,74.9886685686641,51,169,30.6
Shenandoah County,Virginia,78.3950682821043,51,171,27.1
Smyth County,Virginia,74.3696494151698,51,173,28.1
Stafford County,Virginia,80.0231739810106,51,179,14.0
Surry County,Virginia,77.0165718931412,51,181,27.6
Sussex County,Virginia,74.5464091245214,51,183,22.3
Tazewell County,Virginia,73.0502082354613,51,185,27.4
Warren County,Virginia,76.4798691557132,51,187,21.8
Washington County,Virginia,76.8200560553834,51,191,28.2
Westmoreland County,Virginia,76.5914705642058,51,193,32.9
Wise County,Virginia,72.9040363850888,51,195,23.6
Wythe County,Virginia,75.3785313203347,51,197,27.6
Alexandria City,Virginia,83.2079253264305,51,510,15.4
Bristol City,Virginia,73.0659347138769,51,520,26.2
Chesapeake City,Virginia,78.2146526082588,51,550,17.8
Colonial Heights City,Virginia,75.0541795257489,51,570,26.1
Covington City,Virginia,71.416059872276,51,580,29.6
Falls Church City,Virginia,81.6034311910821,51,610,19.2
Galax City,Virginia,70.3182811717938,51,640,29.8
Hampton City,Virginia,76.5004124979844,51,650,19.9
Hopewell City,Virginia,71.6105949694145,51,670,21.0
Lexington City,Virginia,76.8057788134345,51,678,18.3
Lynchburg City,Virginia,76.4647906456294,51,680,18.6
Martinsville City,Virginia,68.4673155831136,51,690,26.2
Norfolk City,Virginia,75.3008229825164,51,710,15.0
Norton City,Virginia,74.1174787475517,51,720,25.6
Petersburg City,Virginia,69.1202139971658,51,730,23.3
Poquoson City,Virginia,79.5342481340469,51,735,24.6
Portsmouth City,Virginia,73.9845571479428,51,740,20.0
Radford City,Virginia,76.9305238409159,51,750,11.7
Richmond City,Virginia,76.7208559290136,51,760,18.0
Roanoke City,Virginia,74.163901908278,51,770,22.1
Salem City,Virginia,75.5069740444181,51,775,25.2
Suffolk City,Virginia,77.3624266409238,51,800,19.7
Virginia Beach City,Virginia,79.9634763383812,51,810,18.1
Winchester City,Virginia,77.3189074944668,51,840,21.3
Fairfax County,Virginia,84.5420818957753,51,059,18.0
Fairfax City,Virginia,84.5420818957753,51,600,19.9
Rockingham County,Virginia,80.3639630983668,51,165,24.1
Harrisonburg City,Virginia,80.3639630983668,51,660,12.5
James City County,Virginia,81.5247747465168,51,095,31.0
Williamsburg City,Virginia,81.5247747465168,51,830,18.4
Prince William County,Virginia,81.5209380918863,51,153,13.5
Manassas City,Virginia,81.5209380918863,51,683,13.9
Manassas Park City,Virginia,81.5209380918863,51,685,11.3
Rockbridge County,Virginia,78.6665550542775,51,163,32.7
Buena Vista City,Virginia,78.6665550542775,51,530,22.9
Spotsylvania County,Virginia,79.068390018454,51,177,17.9
Fredericksburg City,Virginia,79.068390018454,51,630,14.6
Augusta County,Virginia,77.9541651385276,51,015,26.5
Staunton City,Virginia,77.9541651385276,51,790,26.1
Waynesboro City,Virginia,77.9541651385276,51,820,23.3
Pittsylvania County,Virginia,74.8262023881608,51,143,28.3
Danville City,Virginia,74.8262023881608,51,590,27.1
Greensville County,Virginia,73.9492314014141,51,081,20.7
Emporia City,Virginia,73.9492314014141,51,595,22.8
Albemarle County,Virginia,81.4325589160464,51,003,23.1
Charlottesville City,Virginia,81.4325589160464,51,540,14.5
Bedford County,Virginia,78.793567537194,51,019,27.7
Bedford City,Virginia,78.793567537194,51,515,
Halifax County,Virginia,75.3972149293055,51,083,29.9
Southampton County,Virginia,75.6528436135065,51,175,25.6
Franklin City,Virginia,75.6528436135065,51,620,27.6
Alleghany County,Virginia,75.4245594617841,51,005,30.9
York County,Virginia,77.7609941287732,51,199,20.9
Newport News City,Virginia,77.7609941287732,51,700,17.3
Adams County,Washington,79.01824127658,53,001,15.1
Asotin County,Washington,79.0113135848488,53,003,28.6
Benton County,Washington,80.0286486250759,53,005,19.9
Chelan County,Washington,80.3410994630139,53,007,24.5
Clallam County,Washington,78.5765135209617,53,009,36.3
Clark County,Washington,79.8688567995655,53,011,20.3
Columbia County,Washington,79.3739955686519,53,013,34.3
Cowlitz County,Washington,76.9693448468525,53,015,25.3
Douglas County,Washington,81.0567094049108,53,017,22.5
Ferry County,Washington,77.8557048435155,53,019,33.7
Franklin County,Washington,80.6629103212852,53,021,12.4
Garfield County,Washington,80.630047731898,53,023,32.7
Grant County,Washington,78.997619967118,53,025,18.4
Grays Harbor County,Washington,76.6320707020811,53,027,27.3
Island County,Washington,81.4750839813812,53,029,30.6
Jefferson County,Washington,81.3493239358558,53,031,44.6
King County,Washington,82.0490245290503,53,033,18.2
Kitsap County,Washington,79.8419308778887,53,035,23.0
Kittitas County,Washington,81.3837956169655,53,037,21.3
Klickitat County,Washington,81.2034271379807,53,039,30.5
Lewis County,Washington,77.5288762620298,53,041,27.0
Lincoln County,Washington,80.1333611504602,53,043,32.1
Mason County,Washington,78.3235959919157,53,045,30.0
Okanogan County,Washington,78.0150743767372,53,047,28.0
Pacific County,Washington,76.9355185412773,53,049,38.3
Pend Oreille County,Washington,77.8997582450937,53,051,34.0
Pierce County,Washington,78.7616553771314,53,053,18.6
San Juan County,Washington,84.294588259295,53,055,41.0
Skagit County,Washington,79.7919300590838,53,057,26.2
Skamania County,Washington,81.2329860636602,53,059,28.2
Snohomish County,Washington,80.2217549110859,53,061,18.6
Spokane County,Washington,78.3844273065326,53,063,21.4
Stevens County,Washington,78.5100840952829,53,065,30.0
Thurston County,Washington,80.0424659671914,53,067,22.2
Wahkiakum County,Washington,79.5434551104177,53,069,41.4
Walla Walla County,Washington,79.7559153563203,53,071,22.5
Whatcom County,Washington,80.8747242800225,53,073,22.3
Whitman County,Washington,80.8558553877112,53,075,14.0
Yakima County,Washington,77.8069488299297,53,077,17.9
Barbour County,West Virginia,75.8539353684608,54,001,26.4
Berkeley County,West Virginia,75.662266062905,54,003,19.6
Boone County,West Virginia,71.1981600452838,54,005,25.6
Braxton County,West Virginia,75.5740508753948,54,007,28.6
Brooke County,West Virginia,75.6380188203488,54,009,29.5
Cabell County,West Virginia,72.4245974346246,54,011,23.7
Calhoun County,West Virginia,75.9718099878915,54,013,30.6
Clay County,West Virginia,73.2839946368751,54,015,25.0
Doddridge County,West Virginia,77.7417104500257,54,017,28.7
Fayette County,West Virginia,72.7452535108991,54,019,27.2
Gilmer County,West Virginia,76.5271752540157,54,021,21.9
Grant County,West Virginia,77.7180793954728,54,023,29.7
Greenbrier County,West Virginia,75.1025989926794,54,025,29.6
Hampshire County,West Virginia,76.5186624843024,54,027,29.1
Hancock County,West Virginia,75.016704519703,54,029,28.9
Hardy County,West Virginia,77.1625748496729,54,031,26.7
Harrison County,West Virginia,75.1520631657607,54,033,25.1
Jackson County,West Virginia,75.7157932171169,54,035,26.9
Jefferson County,West Virginia,77.7133739062143,54,037,21.4
Kanawha County,West Virginia,73.6266528880823,54,039,26.4
Lewis County,West Virginia,73.6592946137817,54,041,26.8
Lincoln County,West Virginia,71.724412701683,54,043,24.4
Logan County,West Virginia,69.7564753431037,54,045,24.9
McDowell County,West Virginia,68.1679556684428,54,047,26.8
Marion County,West Virginia,76.1691560176845,54,049,25.9
Marshall County,West Virginia,76.3117519542463,54,051,28.9
Mason County,West Virginia,73.7687703826201,54,053,26.5
Mercer County,West Virginia,72.6143122412024,54,055,27.9
Mineral County,West Virginia,76.1240221558632,54,057,27.0
Mingo County,West Virginia,69.958315296558,54,059,24.5
Monongalia County,West Virginia,79.2626157539666,54,061,16.1
Monroe County,West Virginia,76.1295565107339,54,063,31.8
Morgan County,West Virginia,75.8477367453995,54,065,29.3
Nicholas County,West Virginia,73.8415567597111,54,067,29.1
Ohio County,West Virginia,76.3043636221217,54,069,28.1
Pendleton County,West Virginia,78.5383084499513,54,071,32.4
Pleasants County,West Virginia,75.1856699122453,54,073,24.5
Pocahontas County,West Virginia,76.4171895537834,54,075,32.3
Preston County,West Virginia,76.8351081958562,54,077,25.9
Putnam County,West Virginia,76.2453102491475,54,079,24.0
Raleigh County,West Virginia,72.7602014771212,54,081,26.3
Randolph County,West Virginia,75.9078116038228,54,083,27.1
Ritchie County,West Virginia,75.9922791305566,54,085,28.1
Roane County,West Virginia,73.6934687349806,54,087,28.7
Summers County,West Virginia,74.2332407367945,54,089,31.1
Taylor County,West Virginia,76.5582921501707,54,091,26.8
Tucker County,West Virginia,77.2304074050641,54,093,31.9
Tyler County,West Virginia,76.0162526626571,54,095,28.5
Upshur County,West Virginia,76.4787711273943,54,097,25.8
Wayne County,West Virginia,74.6779787020897,54,099,26.0
Webster County,West Virginia,73.9294455952103,54,101,29.6
Wetzel County,West Virginia,75.4003688842629,54,103,28.6
Wirt County,West Virginia,75.637868472475,54,105,24.8
Wood County,West Virginia,75.3533566060241,54,107,26.0
Wyoming County,West Virginia,70.6011139145134,54,109,27.9
Adams County,Wisconsin,77.5203182294726,55,001,36.9
Ashland County,Wisconsin,76.6481825903794,55,003,25.5
Barron County,Wisconsin,78.9956597825209,55,005,27.9
Bayfield County,Wisconsin,79.8730327354129,55,007,35.9
Brown County,Wisconsin,79.7620116783683,55,009,19.3
Buffalo County,Wisconsin,80.144123939002,55,011,28.7
Burnett County,Wisconsin,79.0371186414264,55,013,36.5
Calumet County,Wisconsin,80.2274940419592,55,015,19.6
Chippewa County,Wisconsin,79.355121340669,55,017,23.5
Clark County,Wisconsin,78.7810131711099,55,019,22.5
Columbia County,Wisconsin,78.8245209678645,55,021,23.8
Crawford County,Wisconsin,79.3312572005459,55,023,28.3
Dane County,Wisconsin,81.5154860275098,55,025,18.0
Dodge County,Wisconsin,78.5645387585289,55,027,23.2
Door County,Wisconsin,80.4748857547327,55,029,37.4
Douglas County,Wisconsin,78.4598641617667,55,031,24.0
Dunn County,Wisconsin,80.6225406367522,55,033,20.4
Eau Claire County,Wisconsin,79.6361050835665,55,035,19.9
Florence County,Wisconsin,77.4338418508754,55,037,33.2
Fond du Lac County,Wisconsin,79.9967986946266,55,039,23.5
Forest County,Wisconsin,76.8499167192053,55,041,30.5
Grant County,Wisconsin,79.3944010244248,55,043,22.4
Green County,Wisconsin,79.9367336718871,55,045,24.2
Green Lake County,Wisconsin,78.3400316715381,55,047,29.0
Iowa County,Wisconsin,79.8643646409361,55,049,24.0
Iron County,Wisconsin,78.3471410450659,55,051,37.8
Jackson County,Wisconsin,77.9931552136971,55,053,25.0
Jefferson County,Wisconsin,79.7701824603817,55,055,21.6
Juneau County,Wisconsin,77.5862808002522,55,057,27.0
Kenosha County,Wisconsin,77.9447577371041,55,059,18.8
Kewaunee County,Wisconsin,81.2730507023335,55,061,25.8
La Crosse County,Wisconsin,80.0196364976168,55,063,20.8
Lafayette County,Wisconsin,80.6652352615098,55,065,24.3
Langlade County,Wisconsin,78.610468724167,55,067,29.0
Lincoln County,Wisconsin,78.5311952878332,55,069,27.5
Manitowoc County,Wisconsin,79.0738811338751,55,071,26.0
Marathon County,Wisconsin,80.0167260442132,55,073,22.8
Marinette County,Wisconsin,77.6657454674098,55,075,30.2
Marquette County,Wisconsin,77.9004803669924,55,077,31.5
Menominee County,Wisconsin,72.6690715647744,55,078,18.1
Milwaukee County,Wisconsin,76.8652376242481,55,079,18.1
Monroe County,Wisconsin,78.305289941199,55,081,22.7
Oconto County,Wisconsin,78.791806332527,55,083,27.0
Oneida County,Wisconsin,78.6873377097619,55,085,33.4
Outagamie County,Wisconsin,79.9844452730006,55,087,19.3
Ozaukee County,Wisconsin,81.7046864821011,55,089,25.0
Pepin County,Wisconsin,80.8145584647154,55,091,29.0
